branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,32,10.8577,10000,5999684,34903,185448,3292,46386,15159,1061950,188734,6053505,5845845,11480,312763,205,149
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,32,10.8195,10000,5980472,34871,166242,3254,46096,12674,1020629,169487,6033070,5845720,11414,309249,206,149
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,32,10.8192,10000,6007641,35861,193405,4250,49409,15422,1129998,197639,6066066,5845840,11370,317973,204,156
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,32,10.7755,10000,5963385,34637,149149,3026,43846,11457,946938,152173,6021627,5845844,11729,304596,175,148
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,32,10.8481,10000,5965099,35483,150863,3872,42793,11872,947674,154734,6027754,5845831,12501,304541,158,153
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,32,12.6099,10000,5867978,34582,53742,2971,20386,4045,431670,56713,5914468,5845844,10980,260838,61,136
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,32,12.975,10000,5903986,36035,89750,4424,26044,8792,627570,94174,5959338,5845847,11335,272212,98,133
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,32,13.3064,10000,5884575,34503,70339,2892,23669,6484,537329,73231,5938847,5845847,11391,267466,80,131
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,32,13.1728,10000,5886831,35487,72595,3876,23952,6786,547661,76471,5940401,5845847,11249,267645,112,132
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,32,12.739,10000,5875182,34210,60946,2599,20646,5880,474959,63544,5923595,5845845,11454,261897,74,138
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,32,12.1572,10000,5886407,33280,72171,1669,25031,5894,530993,73840,5936359,5845844,11520,270071,132,132
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,32,11.7352,10000,5892167,33559,77931,1948,24658,6085,521251,79876,5933327,5845838,11097,270589,97,135
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,32,11.8464,10000,5898647,33952,84411,2341,28180,5509,573771,86752,5943682,5845847,11175,273745,131,135
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,32,11.7936,10000,5916592,34575,102356,2964,31506,7897,673206,105320,5972691,5845841,11434,280568,136,141
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,32,12.2038,10000,5912065,33744,97829,2133,28888,7402,629511,99962,5961598,5845845,11122,277154,106,138
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,32,11.177,10000,6007186,36319,192950,4708,48152,15073,1103434,197658,6061298,5845847,11388,314217,247,131
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,32,11.1854,10000,5981412,35472,167176,3861,45888,12785,1008321,171037,6035040,5845847,11651,308775,181,131
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,32,10.9328,10000,5956442,35180,142206,3569,40712,11318,894334,145775,6010574,5845841,11448,301449,229,140
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,32,11.3953,10000,6025905,35468,211669,3857,50576,16519,1181863,215526,6081199,5845846,11974,318419,248,135
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,32,10.8649,10000,5967453,34550,153217,2939,42300,12299,928654,156156,6017788,5845847,11191,305036,202,127
