branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,127.992,16384,8520177,246,4,0,4,0,63,4,8520423,8520419,16384,9,0,1879
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,129.021,16384,8520180,246,7,0,5,0,112,7,8520427,8520419,16384,8,0,1835
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.463,16384,8520175,246,2,0,1,0,30,2,8520421,8520419,16384,3,0,1863
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.294,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,1,0,1885
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.809,16384,8520174,246,1,0,1,0,30,1,8520420,8520419,16384,3,0,1870
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,110.427,16384,8520179,247,6,1,4,0,63,7,8520425,8520419,16384,12,0,1811
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,110.671,16384,8520260,246,87,0,28,0,486,87,8520506,8520419,16386,41,0,1831
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,110.298,16384,8520176,246,3,0,2,0,27,3,8520422,8520419,16384,5,0,1836
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,110.535,16384,8520216,246,43,0,18,0,339,43,8520462,8520419,16386,29,0,1806
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,111.036,16384,8520176,246,3,0,2,0,15,3,8520423,8520419,16384,17,0,1868
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,172.431,16384,8520262,247,89,1,24,1,105,90,8520518,8520419,16385,33,0,333
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,171.289,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,2,0,471
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,171.689,16384,8520241,246,68,0,25,0,105,68,8520485,8520419,16385,33,0,314
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,171.852,16384,8520177,246,4,0,2,0,7,4,8520425,8520419,16384,4,0,348
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,171.667,16384,8520187,248,14,2,5,0,18,16,8520434,8520419,16384,12,0,223
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,146.364,16384,8520207,246,34,0,12,0,50,34,8520453,8520419,16384,26,0,166
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,145.532,16384,8520180,246,7,0,7,0,29,7,8520427,8520419,16384,18,0,179
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,146.97,16384,8520271,246,98,0,40,0,155,98,8520509,8520419,16384,61,2,225
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,146.389,16384,8520194,246,21,0,7,0,35,21,8520437,8520419,16384,13,0,187
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,146.104,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,3,0,171
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,129.062,16384,8520176,246,3,0,3,0,37,3,8520422,8520419,16384,11,0,1862
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,127.786,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,0,0,1866
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.166,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,0,0,1873
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.081,16384,8520178,246,5,0,3,0,39,5,8520425,8520419,16384,6,0,1870
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.57,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,2,0,1866
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,110.797,16384,8520215,246,42,0,18,0,234,42,8520457,8520419,16384,27,0,1836
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,110.624,16384,8520210,246,37,0,23,0,352,37,8520452,8520419,16384,33,0,1802
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,110.194,16384,8520228,246,55,0,17,0,215,55,8520469,8520419,16384,31,0,1808
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,111.353,16384,8520200,246,27,0,17,0,241,27,8520444,8520419,16384,32,0,1822
fossil_thread,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,111.132,16384,8520232,246,59,0,25,0,373,59,8520474,8520419,16384,37,0,1830
